date,product_id,product_name,shop_id,platform,category,listed_price,discount_percentage,price_after_discount,rating,review_count,shop_rating,is_campaign_day,is_q4_sale,quantity_sold,revenue
2024-10-15,P0054,Loa Bluetooth JBL Charge 5,S001,Tiki,Phụ kiện,1455315.0,0.28,1047827.0,4.9,4876,4.7,True,False,2572,2695011044.0
2024-10-15,P0063,Samsung Galaxy Watch 6,S002,Shopee,Thiết bị đeo,20024008.0,0.28,14417286.0,4.7,3435,4.7,True,False,1677,24177788622.0
2024-10-15,P0177,Oppo Reno11 Xanh 128GB,S002,TiktokShop,Điện thoại,16432127.0,0.09,14953236.0,4.1,4122,4.2,True,False,333,4979427588.0
2024-10-15,P0188,Pixel 8 Pro Bạc 256GB,S004,TiktokShop,Điện thoại,15765426.0,0.12,13873575.0,4.4,2157,4.6,True,False,609,8449007175.0
2024-10-15,P0117,RAM Corsair 32GB DDR5,S007,TiktokShop,Linh kiện PC,6356095.0,0.37,4004340.0,4.7,4701,4.9,True,False,1519,6082592460.0
2024-10-15,P0139,Oppo Reno11 Trắng 1TB,S011,Tiki,Điện thoại,32327418.0,0.32,21982644.0,3.7,4715,4.8,True,False,257,5649539508.0
2024-10-15,P0077,CPU Intel Core i7-14700K,S014,TiktokShop,Linh kiện PC,4321263.0,0.35,2808821.0,4.3,696,4.5,True,False,943,2648718203.0
2024-10-15,P0194,Asus ROG Zephyrus G16 Xanh 128GB,S019,Lazada,Laptop,40856427.0,0.39,24922420.0,4.4,3511,4.1,True,False,256,6380139520.0
2024-10-15,P0143,CPU Intel Core i7-14700K,S029,TiktokShop,Linh kiện PC,4085297.0,0.13,3554208.0,4.7,2879,4.7,True,False,961,3415593888.0
2024-10-15,P0108,Pixel 8 Pro Xanh 1TB,S037,Shopee,Điện thoại,18470841.0,0.08,16993174.0,4.9,4628,4.2,True,False,398,6763283252.0
2024-10-15,P0093,Oppo Reno11 Đen 256GB,S038,TiktokShop,Điện thoại,26452074.0,0.39,16135765.0,4.4,3635,4.6,True,False,893,14409238145.0
2024-10-15,P0003,Apple Watch Ultra 2,S041,Lazada,Thiết bị đeo,8045136.0,0.26,5953401.0,4.7,4683,4.2,True,False,901,5364014301.0
2024-10-15,P0076,Loa Bluetooth JBL Charge 5,S047,TiktokShop,Phụ kiện,5842737.0,0.03,5667455.0,3.9,1510,4.0,True,False,1166,6608252530.0
2024-10-15,P0082,Dell XPS 13 Đen 1TB,S047,Shopee,Laptop,49710036.0,0.39,30323122.0,4.9,1645,4.8,True,False,804,24379790088.0
2024-10-15,P0107,Mainboard Asus ROG Z790,S049,TiktokShop,Linh kiện PC,3895929.0,0.08,3584255.0,4.8,3319,4.2,True,False,739,2648764445.0
2024-10-16,P0189,SSD Samsung 990 Pro 2TB,S003,Shopee,Linh kiện PC,12752244.0,0.38,7906391.0,4.8,337,4.3,False,False,156,1233396996.0
2024-10-16,P0049,RAM Corsair 32GB DDR5,S008,TiktokShop,Linh kiện PC,12336192.0,0.31,8511972.0,4.5,2748,4.9,False,False,236,2008825392.0
2024-10-16,P0046,Mainboard Asus ROG Z790,S011,TiktokShop,Linh kiện PC,7999074.0,0.03,7759102.0,4.4,707,4.3,False,False,116,900055832.0
2024-10-16,P0153,CPU Intel Core i7-14700K,S014,Tiki,Linh kiện PC,11736550.0,0.25,8802412.0,4.1,2127,4.0,False,False,53,466527836.0
2024-10-16,P0160,Kính thực tế ảo Meta Quest 3,S015,Lazada,Thiết bị đeo,3318136.0,0.28,2389058.0,3.9,524,4.5,False,False,151,360747758.0
2024-10-16,P0185,Sạc Anker 65W,S015,TiktokShop,Phụ kiện,2766404.0,0.07,2572756.0,4.0,2610,5.0,False,False,544,1399579264.0
2024-10-16,P0068,Xiaomi Band 8 Pro,S016,Tiki,Thiết bị đeo,16312997.0,0.21,12887268.0,4.6,3743,4.1,False,False,98,1262952264.0
2024-10-16,P0173,Mainboard Asus ROG Z790,S021,Shopee,Linh kiện PC,10340928.0,0.35,6721603.0,5.0,3058,4.6,False,False,214,1438423042.0
2024-10-16,P0092,Dell XPS 13 Bạc 512GB,S031,Lazada,Laptop,32032100.0,0.31,22102149.0,5.0,367,4.6,False,False,67,1480843983.0
2024-10-16,P0022,HP Envy x360 Bạc 256GB,S035,Shopee,Laptop,24120728.0,0.05,22914692.0,4.0,1273,4.4,False,False,42,962417064.0
2024-10-16,P0081,Tai nghe Sony WF-1000XM5,S036,TiktokShop,Phụ kiện,2293340.0,0.24,1742938.0,3.9,1001,4.8,False,False,609,1061449242.0
2024-10-16,P0120,HP Envy x360 Xanh 1TB,S040,Shopee,Laptop,41806772.0,0.23,32191214.0,4.2,4768,4.1,False,False,58,1867090412.0
2024-10-16,P0112,HP Envy x360 Đen 512GB,S044,Lazada,Laptop,34366555.0,0.38,21307264.0,4.7,256,4.7,False,False,93,1981575552.0
2024-10-16,P0057,Garmin Fenix 7,S048,TiktokShop,Thiết bị đeo,3281760.0,0.21,2592590.0,4.0,4741,4.7,False,False,323,837406570.0
2024-10-16,P0161,Xiaomi Band 8 Pro,S048,Shopee,Thiết bị đeo,19841222.0,0.3,13888855.0,4.8,4655,4.8,False,False,399,5541653145.0
2024-10-17,P0050,Apple Watch Ultra 2,S006,Lazada,Thiết bị đeo,4069247.0,0.31,2807780.0,4.5,979,4.0,False,False,144,404320320.0
2024-10-17,P0149,Lenovo Legion 5i Trắng 1TB,S007,Lazada,Laptop,42814711.0,0.05,40673975.0,3.7,2841,4.1,False,False,24,976175400.0
2024-10-17,P0178,VGA RTX 4070 Super,S008,TiktokShop,Linh kiện PC,7024405.0,0.07,6532697.0,4.8,1877,4.5,False,False,187,1221614339.0
2024-10-17,P0165,VGA RTX 4070 Super,S012,TiktokShop,Linh kiện PC,8682482.0,0.12,7640584.0,4.1,3103,4.9,False,False,192,1466992128.0
2024-10-17,P0092,Dell XPS 13 Bạc 512GB,S017,Tiki,Laptop,28353585.0,0.3,19847510.0,4.0,4346,4.9,False,False,57,1131308070.0
2024-10-17,P0028,Dell XPS 13 Bạc 256GB,S021,Lazada,Laptop,32005714.0,0.34,21123771.0,3.9,2001,4.7,False,False,75,1584282825.0
2024-10-17,P0190,Lenovo Legion 5i Trắng 256GB,S024,TiktokShop,Laptop,38321826.0,0.21,30274243.0,3.6,3062,4.3,False,False,59,1786180337.0
2024-10-17,P0017,Lenovo Legion 5i Trắng 256GB,S028,TiktokShop,Laptop,49274222.0,0.0,49274222.0,4.8,2150,4.0,False,False,49,2414436878.0
2024-10-17,P0186,Sạc Anker 65W,S039,Shopee,Phụ kiện,3115196.0,0.19,2523309.0,4.4,2977,4.2,False,False,396,999230364.0
2024-10-17,P0012,VGA RTX 4070 Super,S044,Tiki,Linh kiện PC,13605127.0,0.03,13196973.0,4.4,2372,4.7,False,False,71,936985083.0
2024-10-18,P0119,SSD Samsung 990 Pro 2TB,S002,Tiki,Linh kiện PC,11855977.0,0.11,10551820.0,4.0,4447,4.6,False,False,59,622557380.0
2024-10-18,P0122,MacBook Pro 14 M3 Đen 512GB,S003,Lazada,Laptop,46613661.0,0.14,40087748.0,4.8,599,4.8,False,False,59,2365177132.0
2024-10-18,P0163,Sạc Anker 65W,S004,Tiki,Phụ kiện,2503638.0,0.14,2153129.0,4.2,1259,4.5,False,False,213,458616477.0
2024-10-18,P0045,Lenovo Legion 5i Trắng 512GB,S006,TiktokShop,Laptop,20693910.0,0.12,18210641.0,3.8,4111,4.3,False,False,61,1110849101.0
2024-10-18,P0144,VGA RTX 4070 Super,S007,TiktokShop,Linh kiện PC,13314288.0,0.37,8388001.0,3.9,1307,4.6,False,False,200,1677600200.0
2024-10-18,P0177,Oppo Reno11 Xanh 128GB,S011,TiktokShop,Điện thoại,16635586.0,0.22,12975757.0,4.7,4750,4.2,False,False,107,1388405999.0
2024-10-18,P0034,Pixel 8 Pro Xanh 1TB,S031,Lazada,Điện thoại,16100023.0,0.32,10948016.0,4.9,4959,4.1,False,False,76,832049216.0
2024-10-18,P0154,RAM Corsair 32GB DDR5,S038,Shopee,Linh kiện PC,11808701.0,0.21,9328874.0,4.4,1789,4.3,False,False,128,1194095872.0
2024-10-19,P0055,HP Envy x360 Đen 512GB,S001,TiktokShop,Laptop,46465181.0,0.09,42283315.0,3.9,4979,4.5,False,False,61,2579282215.0
2024-10-19,P0102,MacBook Pro 14 M3 Đen 512GB,S001,Tiki,Laptop,24908172.0,0.19,20175619.0,4.2,3371,4.1,False,False,28,564917332.0
2024-10-19,P0057,Garmin Fenix 7,S007,TiktokShop,Thiết bị đeo,2977824.0,0.16,2501372.0,4.3,4820,4.2,False,False,246,615337512.0
2024-10-19,P0133,VGA RTX 4070 Super,S012,TiktokShop,Linh kiện PC,8020805.0,0.37,5053107.0,3.6,144,4.5,False,False,107,540682449.0
2024-10-19,P0009,Sạc Anker 65W,S015,Shopee,Phụ kiện,6082549.0,0.32,4136133.0,4.3,766,4.6,False,False,563,2328642879.0
2024-10-19,P0184,iPhone 15 Pro Đen 1TB,S016,TiktokShop,Điện thoại,27006425.0,0.01,26736361.0,4.3,636,4.6,False,False,96,2566690656.0
2024-10-19,P0068,Xiaomi Band 8 Pro,S017,Lazada,Thiết bị đeo,15911046.0,0.12,14001720.0,4.7,2540,4.4,False,False,169,2366290680.0
2024-10-19,P0177,Oppo Reno11 Xanh 128GB,S017,TiktokShop,Điện thoại,16615784.0,0.34,10966417.0,4.3,3754,4.6,False,False,138,1513365546.0
2024-10-19,P0102,MacBook Pro 14 M3 Đen 512GB,S023,Lazada,Laptop,24878845.0,0.16,20898230.0,4.9,4145,4.9,False,False,107,2236110610.0
2024-10-19,P0070,Chuột Logitech MX Master 3S,S031,Shopee,Phụ kiện,2741133.0,0.23,2110672.0,3.8,2820,4.9,False,False,566,1194640352.0
2024-10-19,P0085,Pixel 8 Pro Trắng 1TB,S031,TiktokShop,Điện thoại,18470695.0,0.12,16254212.0,4.7,739,4.5,False,False,129,2096793348.0
2024-10-19,P0196,Samsung Galaxy Watch 6,S032,Lazada,Thiết bị đeo,12723420.0,0.3,8906394.0,4.9,3599,4.4,False,False,282,2511603108.0
2024-10-19,P0142,Lenovo Legion 5i Trắng 128GB,S035,TiktokShop,Laptop,44765081.0,0.04,42974478.0,5.0,4703,4.6,False,False,99,4254473322.0
2024-10-19,P0190,Lenovo Legion 5i Trắng 256GB,S035,Lazada,Laptop,39315167.0,0.02,38528864.0,4.7,4132,4.7,False,False,56,2157616384.0
2024-10-19,P0142,Lenovo Legion 5i Trắng 128GB,S039,Lazada,Laptop,46781387.0,0.09,42571062.0,3.9,632,4.7,False,False,49,2085982038.0
2024-10-19,P0155,Xiaomi 14 Trắng 512GB,S039,Tiki,Điện thoại,26439457.0,0.04,25381879.0,3.8,83,4.1,False,False,14,355346306.0
2024-10-19,P0171,Dell XPS 13 Bạc 128GB,S041,Tiki,Laptop,43992925.0,0.17,36514128.0,3.9,2384,4.3,False,False,25,912853200.0
2024-10-19,P0179,Sạc Anker 65W,S043,TiktokShop,Phụ kiện,2408668.0,0.26,1782414.0,3.8,2094,5.0,False,False,557,992804598.0
2024-10-19,P0160,Kính thực tế ảo Meta Quest 3,S049,Tiki,Thiết bị đeo,3346859.0,0.14,2878299.0,4.7,4510,4.8,False,False,141,405840159.0
2024-10-20,P0040,Asus ROG Zephyrus G16 Trắng 512GB,S001,TiktokShop,Laptop,47530386.0,0.26,35172486.0,3.7,2797,4.4,False,False,71,2497246506.0
2024-10-20,P0115,Sạc Anker 65W,S001,Tiki,Phụ kiện,6964340.0,0.31,4805395.0,3.7,3420,4.3,False,False,208,999522160.0
2024-10-20,P0150,Xiaomi 14 Trắng 256GB,S005,Shopee,Điện thoại,21611388.0,0.34,14263516.0,4.0,4020,4.5,False,False,105,1497669180.0
2024-10-20,P0175,Mainboard Asus ROG Z790,S007,Tiki,Linh kiện PC,8849921.0,0.08,8141927.0,4.0,860,4.4,False,False,56,455947912.0
2024-10-20,P0139,Oppo Reno11 Trắng 1TB,S017,Tiki,Điện thoại,32263692.0,0.37,20326126.0,4.8,1491,4.1,False,False,55,1117936930.0
2024-10-20,P0091,iPhone 15 Pro Đen 128GB,S022,Shopee,Điện thoại,26812108.0,0.12,23594655.0,3.8,1314,4.9,False,False,75,1769599125.0
2024-10-20,P0162,Xiaomi Band 8 Pro,S025,Tiki,Thiết bị đeo,2472659.0,0.02,2423206.0,3.9,552,4.4,False,False,68,164778008.0
2024-10-20,P0194,Asus ROG Zephyrus G16 Xanh 128GB,S026,Shopee,Laptop,43609625.0,0.03,42301336.0,3.7,3984,4.9,False,False,59,2495778824.0
2024-10-20,P0048,VGA RTX 4070 Super,S031,Shopee,Linh kiện PC,8906383.0,0.36,5700085.0,4.6,4890,4.4,False,False,199,1134316915.0
2024-10-20,P0165,VGA RTX 4070 Super,S034,Shopee,Linh kiện PC,8156110.0,0.05,7748304.0,3.5,1128,4.8,False,False,78,604367712.0
2024-10-20,P0127,Mainboard Asus ROG Z790,S038,TiktokShop,Linh kiện PC,13943078.0,0.27,10178447.0,4.5,695,4.6,False,False,228,2320685916.0
2024-10-20,P0184,iPhone 15 Pro Đen 1TB,S041,Shopee,Điện thoại,26581587.0,0.18,21796901.0,4.1,1685,4.7,False,False,88,1918127288.0
2024-10-20,P0008,Kính thực tế ảo Meta Quest 3,S043,Lazada,Thiết bị đeo,3447799.0,0.37,2172113.0,4.1,2243,4.6,False,False,217,471348521.0
2024-10-20,P0082,Dell XPS 13 Đen 1TB,S043,Lazada,Laptop,49346479.0,0.39,30101352.0,4.0,2639,4.3,False,False,67,2016790584.0
2024-10-20,P0089,RAM Corsair 32GB DDR5,S043,Lazada,Linh kiện PC,11301025.0,0.37,7119646.0,3.5,4498,5.0,False,False,107,761802122.0
2024-10-20,P0032,RAM Corsair 32GB DDR5,S047,Lazada,Linh kiện PC,2227665.0,0.2,1782132.0,4.5,2776,4.6,False,False,130,231677160.0
2024-10-20,P0044,RAM Corsair 32GB DDR5,S050,Tiki,Linh kiện PC,2660743.0,0.04,2554313.0,4.3,4482,4.1,False,False,52,132824276.0
2024-10-21,P0077,CPU Intel Core i7-14700K,S001,Tiki,Linh kiện PC,4305910.0,0.04,4133674.0,3.6,1553,4.9,False,False,52,214951048.0
2024-10-21,P0108,Pixel 8 Pro Xanh 1TB,S004,Shopee,Điện thoại,18786707.0,0.22,14653631.0,4.1,667,4.6,False,False,96,1406748576.0
2024-10-21,P0176,Garmin Fenix 7,S008,TiktokShop,Thiết bị đeo,5085174.0,0.34,3356215.0,4.2,757,4.3,False,False,244,818916460.0
2024-10-21,P0093,Oppo Reno11 Đen 256GB,S015,Lazada,Điện thoại,26242725.0,0.13,22831171.0,3.7,2232,4.1,False,False,39,890415669.0
2024-10-21,P0084,Asus ROG Zephyrus G16 Đen 512GB,S023,TiktokShop,Laptop,23730698.0,0.12,20883014.0,4.0,4917,4.9,False,False,75,1566226050.0
2024-10-21,P0102,MacBook Pro 14 M3 Đen 512GB,S025,TiktokShop,Laptop,24803550.0,0.26,18354627.0,3.8,887,4.4,False,False,61,1119632247.0
2024-10-21,P0013,Mainboard Asus ROG Z790,S027,Tiki,Linh kiện PC,7776928.0,0.06,7310312.0,4.5,4122,4.1,False,False,47,343584664.0
2024-10-21,P0191,Loa Bluetooth JBL Charge 5,S028,Tiki,Phụ kiện,4817015.0,0.26,3564591.0,4.5,2229,4.9,False,False,406,1447223946.0
2024-10-21,P0091,iPhone 15 Pro Đen 128GB,S032,Tiki,Điện thoại,27043023.0,0.17,22445709.0,4.0,2295,5.0,False,False,53,1189622577.0
2024-10-21,P0174,Asus ROG Zephyrus G16 Đen 512GB,S032,Lazada,Laptop,50363412.0,0.18,41297998.0,3.9,4230,5.0,False,False,71,2932157858.0
2024-10-21,P0079,Chuột Logitech MX Master 3S,S033,TiktokShop,Phụ kiện,3470549.0,0.0,3470549.0,4.5,1692,4.4,False,False,393,1363925757.0
2024-10-21,P0076,Loa Bluetooth JBL Charge 5,S035,TiktokShop,Phụ kiện,5836908.0,0.35,3793990.0,3.9,4302,4.3,False,False,508,1927346920.0
2024-10-21,P0122,MacBook Pro 14 M3 Đen 512GB,S038,Tiki,Laptop,46497167.0,0.17,38592649.0,3.7,810,4.5,False,False,25,964816225.0
2024-10-21,P0100,Lenovo Legion 5i Đen 256GB,S041,Shopee,Laptop,36906210.0,0.2,29524968.0,3.8,604,4.7,False,False,69,2037222792.0
2024-10-21,P0152,SSD Samsung 990 Pro 2TB,S041,Shopee,Linh kiện PC,2316686.0,0.24,1760681.0,3.9,30,4.2,False,False,62,109162222.0
2024-10-21,P0137,SSD Samsung 990 Pro 2TB,S042,TiktokShop,Linh kiện PC,12643897.0,0.27,9230045.0,4.0,4846,4.5,False,False,172,1587567740.0
2024-10-21,P0142,Lenovo Legion 5i Trắng 128GB,S045,TiktokShop,Laptop,41606019.0,0.36,26627852.0,4.9,167,4.8,False,False,153,4074061356.0
2024-10-21,P0116,Loa Bluetooth JBL Charge 5,S046,Shopee,Phụ kiện,5388137.0,0.36,3448408.0,3.6,3747,4.0,False,False,284,979347872.0
2024-10-21,P0114,Chuột Logitech MX Master 3S,S049,TiktokShop,Phụ kiện,4674740.0,0.2,3739792.0,3.9,2077,4.4,False,False,477,1783880784.0
2024-10-21,P0121,Sạc Anker 65W,S050,Shopee,Phụ kiện,5219611.0,0.33,3497139.0,4.0,3099,4.9,False,False,558,1951403562.0
2024-10-22,P0077,CPU Intel Core i7-14700K,S007,Lazada,Linh kiện PC,4285975.0,0.15,3643079.0,3.5,2979,4.6,False,False,66,240443214.0
2024-10-22,P0004,CPU Intel Core i7-14700K,S008,Tiki,Linh kiện PC,6126042.0,0.21,4839573.0,4.4,489,4.1,False,False,47,227459931.0
2024-10-22,P0102,MacBook Pro 14 M3 Đen 512GB,S010,Lazada,Laptop,25415987.0,0.25,19061990.0,3.9,2524,4.9,False,False,63,1200905370.0
2024-10-22,P0057,Garmin Fenix 7,S013,Tiki,Thiết bị đeo,3228583.0,0.28,2324580.0,4.2,1583,4.5,False,False,145,337064100.0
2024-10-22,P0160,Kính thực tế ảo Meta Quest 3,S038,TiktokShop,Thiết bị đeo,3462840.0,0.31,2389360.0,3.6,1310,4.6,False,False,215,513712400.0
2024-10-22,P0192,Oppo Reno11 Xanh 512GB,S041,Shopee,Điện thoại,32172262.0,0.04,30885372.0,4.0,3623,4.6,False,False,71,2192861412.0
2024-10-22,P0087,CPU Intel Core i7-14700K,S042,Lazada,Linh kiện PC,8627305.0,0.34,5694021.0,4.3,4473,4.7,False,False,168,956595528.0
2024-10-22,P0104,Loa Bluetooth JBL Charge 5,S042,Tiki,Phụ kiện,4119646.0,0.14,3542896.0,4.3,1083,5.0,False,False,288,1020354048.0
2024-10-22,P0115,Sạc Anker 65W,S042,TiktokShop,Phụ kiện,6931000.0,0.1,6237900.0,3.7,2565,4.9,False,False,397,2476446300.0
2024-10-22,P0167,CPU Intel Core i7-14700K,S042,TiktokShop,Linh kiện PC,8842832.0,0.14,7604836.0,4.6,400,4.1,False,False,110,836531960.0
2024-10-22,P0157,Apple Watch Ultra 2,S044,TiktokShop,Thiết bị đeo,2975635.0,0.32,2023432.0,3.6,371,4.4,False,False,195,394569240.0
2024-10-22,P0174,Asus ROG Zephyrus G16 Đen 512GB,S048,TiktokShop,Laptop,48616141.0,0.26,35975944.0,4.0,2549,4.2,False,False,70,2518316080.0
2024-10-23,P0162,Xiaomi Band 8 Pro,S011,Lazada,Thiết bị đeo,2510118.0,0.1,2259106.0,3.8,3691,4.8,False,False,155,350161430.0
2024-10-23,P0187,iPhone 15 Pro Xanh 256GB,S019,Tiki,Điện thoại,20475729.0,0.11,18223399.0,3.7,3554,4.6,False,False,36,656042364.0
2024-10-23,P0147,Asus ROG Zephyrus G16 Xanh 512GB,S021,Tiki,Laptop,47234511.0,0.13,41094025.0,3.6,239,4.2,False,False,16,657504400.0
2024-10-23,P0001,Asus ROG Zephyrus G16 Đen 128GB,S023,Lazada,Laptop,46177232.0,0.34,30476973.0,4.1,1660,4.0,False,False,40,1219078920.0
2024-10-23,P0102,MacBook Pro 14 M3 Đen 512GB,S026,Lazada,Laptop,25102494.0,0.32,17069696.0,4.7,4602,4.0,False,False,61,1041251456.0
2024-10-23,P0118,Sạc Anker 65W,S031,TiktokShop,Phụ kiện,6084768.0,0.06,5719682.0,4.5,1489,4.3,False,False,400,2287872800.0
2024-10-23,P0069,Oppo Reno11 Bạc 128GB,S033,Shopee,Điện thoại,20812330.0,0.38,12903645.0,4.9,4097,5.0,False,False,182,2348463390.0
2024-10-23,P0066,Dell XPS 13 Bạc 512GB,S042,Lazada,Laptop,30527838.0,0.0,30527838.0,4.1,2440,5.0,False,False,47,1434808386.0
2024-10-23,P0109,Pixel 8 Pro Xanh 128GB,S044,TiktokShop,Điện thoại,27794221.0,0.19,22513319.0,4.2,4260,4.2,False,False,78,1756038882.0
2024-10-23,P0146,Lenovo Legion 5i Xanh 128GB,S045,Shopee,Laptop,39111925.0,0.31,26987228.0,3.5,1990,4.6,False,False,62,1673208136.0
2024-10-24,P0055,HP Envy x360 Đen 512GB,S012,Shopee,Laptop,46410764.0,0.07,43162011.0,3.5,3181,4.1,False,False,32,1381184352.0
2024-10-24,P0023,Oppo Reno11 Bạc 128GB,S013,Tiki,Điện thoại,19037684.0,0.25,14278263.0,4.9,1820,4.4,False,False,64,913808832.0
2024-10-24,P0031,Kính thực tế ảo Meta Quest 3,S016,Tiki,Thiết bị đeo,4977278.0,0.02,4877732.0,4.7,3097,4.2,False,False,89,434118148.0
2024-10-24,P0014,Xiaomi 14 Đen 512GB,S019,Lazada,Điện thoại,28721028.0,0.2,22976822.0,4.8,4469,4.7,False,False,120,2757218640.0
2024-10-24,P0173,Mainboard Asus ROG Z790,S026,Lazada,Linh kiện PC,10528918.0,0.2,8423134.0,4.2,366,4.2,False,False,88,741235792.0
2024-10-24,P0185,Sạc Anker 65W,S027,Lazada,Phụ kiện,2703984.0,0.15,2298386.0,4.2,388,4.7,False,False,412,946935032.0
2024-10-24,P0114,Chuột Logitech MX Master 3S,S028,TiktokShop,Phụ kiện,4729230.0,0.12,4161722.0,4.0,744,4.3,False,False,359,1494058198.0
2024-10-24,P0023,Oppo Reno11 Bạc 128GB,S030,Lazada,Điện thoại,20716203.0,0.13,18023097.0,3.6,2015,4.1,False,False,35,630808395.0
2024-10-24,P0018,Bàn phím Keychron Q1,S042,Shopee,Phụ kiện,865346.0,0.32,588435.0,4.4,2767,4.2,False,False,416,244788960.0
2024-10-24,P0193,Tai nghe Sony WF-1000XM5,S042,Shopee,Phụ kiện,944887.0,0.38,585830.0,4.0,724,4.0,False,False,295,172819850.0
2024-10-24,P0197,Pixel 8 Pro Trắng 512GB,S045,TiktokShop,Điện thoại,32596710.0,0.2,26077368.0,4.1,957,4.8,False,False,145,3781218360.0
2024-10-24,P0120,HP Envy x360 Xanh 1TB,S049,TiktokShop,Laptop,44134115.0,0.01,43692774.0,4.4,518,4.5,False,False,62,2708951988.0
2024-10-25,P0071,Loa Bluetooth JBL Charge 5,S001,Tiki,Phụ kiện,3783033.0,0.33,2534632.0,3.8,516,4.3,False,False,156,395402592.0
2024-10-25,P0196,Samsung Galaxy Watch 6,S003,TiktokShop,Thiết bị đeo,13210311.0,0.33,8850908.0,3.7,3945,4.9,False,False,363,3212879604.0
2024-10-25,P0168,Samsung S24 Ultra Xanh 512GB,S010,Tiki,Điện thoại,25747917.0,0.04,24718000.0,5.0,3102,4.5,False,False,64,1581952000.0
2024-10-25,P0097,Lenovo Legion 5i Trắng 1TB,S014,Lazada,Laptop,45609249.0,0.12,40136139.0,4.6,1654,4.1,False,False,37,1485037143.0
2024-10-25,P0036,Chuột Logitech MX Master 3S,S015,Shopee,Phụ kiện,2694033.0,0.12,2370749.0,4.7,3867,4.4,False,False,387,917479863.0
2024-10-25,P0135,HP Envy x360 Xanh 1TB,S016,TiktokShop,Laptop,27220617.0,0.29,19326638.0,3.6,1389,4.1,False,False,44,850372072.0
2024-10-25,P0142,Lenovo Legion 5i Trắng 128GB,S016,Shopee,Laptop,44664299.0,0.22,34838153.0,4.3,2015,4.1,False,False,55,1916098415.0
2024-10-25,P0049,RAM Corsair 32GB DDR5,S018,Tiki,Linh kiện PC,12322942.0,0.29,8749289.0,3.9,2138,4.5,False,False,74,647447386.0
2024-10-25,P0064,Xiaomi Band 8 Pro,S019,Lazada,Thiết bị đeo,11742945.0,0.21,9276927.0,4.4,4873,4.7,False,False,184,1706954568.0
2024-10-25,P0062,Samsung S24 Ultra Bạc 256GB,S023,TiktokShop,Điện thoại,27882204.0,0.2,22305763.0,4.0,3649,4.0,False,False,54,1204511202.0
2024-10-25,P0120,HP Envy x360 Xanh 1TB,S023,Tiki,Laptop,42282568.0,0.01,41859742.0,4.6,2208,4.4,False,False,33,1381371486.0
2024-10-25,P0158,Samsung S24 Ultra Đen 512GB,S029,Shopee,Điện thoại,16143158.0,0.32,10977347.0,4.9,2427,4.7,False,False,153,1679534091.0
2024-10-25,P0022,HP Envy x360 Bạc 256GB,S035,Lazada,Laptop,24227035.0,0.06,22773413.0,4.5,794,4.1,False,False,36,819842868.0
2024-10-25,P0072,Samsung Galaxy Watch 6,S037,TiktokShop,Thiết bị đeo,9856915.0,0.36,6308426.0,4.6,2574,5.0,False,False,485,3059586610.0
2024-10-25,P0019,Samsung Galaxy Watch 6,S038,Tiki,Thiết bị đeo,14632360.0,0.33,9803681.0,4.3,2878,4.1,False,False,118,1156834358.0
2024-10-26,P0143,CPU Intel Core i7-14700K,S005,Tiki,Linh kiện PC,4241915.0,0.27,3096598.0,4.6,569,4.4,False,False,71,219858458.0
2024-10-26,P0056,Asus ROG Zephyrus G16 Đen 128GB,S006,Lazada,Laptop,20604395.0,0.26,15247252.0,4.8,229,4.2,False,False,58,884340616.0
2024-10-26,P0081,Tai nghe Sony WF-1000XM5,S010,Lazada,Phụ kiện,2334623.0,0.21,1844352.0,5.0,2881,4.1,False,False,371,684254592.0
2024-10-26,P0008,Kính thực tế ảo Meta Quest 3,S012,TiktokShop,Thiết bị đeo,3676906.0,0.27,2684141.0,4.1,431,4.4,False,False,251,673719391.0
2024-10-26,P0011,Dell XPS 13 Trắng 256GB,S013,Shopee,Laptop,45402354.0,0.39,27695436.0,3.8,4607,4.6,False,False,95,2631066420.0
2024-10-26,P0103,Bàn phím Keychron Q1,S019,Lazada,Phụ kiện,2061603.0,0.2,1649282.0,3.7,1058,4.7,False,False,325,536016650.0
2024-10-26,P0086,Pixel 8 Pro Bạc 256GB,S020,Shopee,Điện thoại,30808703.0,0.38,19101396.0,3.9,3344,4.1,False,False,68,1298894928.0
2024-10-26,P0091,iPhone 15 Pro Đen 128GB,S025,Shopee,Điện thoại,27967626.0,0.13,24331835.0,4.9,1268,4.6,False,False,118,2871156530.0
2024-10-26,P0123,Dell XPS 13 Xanh 256GB,S026,Tiki,Laptop,35705008.0,0.35,23208255.0,3.5,2083,4.5,False,False,30,696247650.0
2024-10-26,P0002,HP Envy x360 Xanh 128GB,S032,Tiki,Laptop,33541041.0,0.08,30857758.0,4.3,3729,4.5,False,False,36,1110879288.0
2024-10-26,P0111,Garmin Fenix 7,S040,TiktokShop,Thiết bị đeo,6368082.0,0.12,5603912.0,4.5,470,4.8,False,False,306,1714797072.0
2024-10-26,P0157,Apple Watch Ultra 2,S042,Tiki,Thiết bị đeo,2809583.0,0.1,2528625.0,3.9,4847,4.9,False,False,123,311020875.0
2024-10-26,P0022,HP Envy x360 Bạc 256GB,S046,Lazada,Laptop,24889827.0,0.35,16178388.0,4.1,3242,4.3,False,False,64,1035416832.0
